Year,Jurisdiction,RaceEth,NSLP,Mean,SE
2013,Alaska,Hispanic,Not Eligible,285.8,4.2700000000000005
2013,Arizona,Black,All,265.54,3.9499999999999997
2013,Arizona,Hispanic,All,269.09,1.33
2013,Arizona,Black,Eligible,259.45,4.54
2013,Arizona,Hispanic,Eligible,265.95,1.32
2013,Arizona,Black,Not Eligible,NA,NA
2013,Arizona,Hispanic,Not Eligible,279.1,2.73
2013,Arkansas,Black,All,254.98,1.6800000000000002
2013,Arkansas,Hispanic,All,273.5,2.3499999999999996
2013,Arkansas,Black,Eligible,251.76,1.6400000000000001
2013,Arkansas,Hispanic,Eligible,271.51,2.46
2013,Arkansas,Black,Not Eligible,271.92,3.8899999999999997
2013,Arkansas,Hispanic,Not Eligible,NA,NA
2013,California,Black,All,257.97,2.96
2013,California,Hispanic,All,263.2,1.06
2013,California,Black,Eligible,252.45,2.9899999999999998
2013,California,Hispanic,Eligible,260.19,1.05
2013,California,Black,Not Eligible,270.51,6.14
2013,California,Hispanic,Not Eligible,274.72,1.92
2013,Colorado,Black,All,260.09,3.7600000000000002
2013,Colorado,Hispanic,All,272.83,1.84
2013,Colorado,Black,Eligible,251.38,4.59
2013,Colorado,Hispanic,Eligible,266.16,2.09
2013,Colorado,Black,Not Eligible,NA,NA
2013,Colorado,Hispanic,Not Eligible,288.04,2.8099999999999996
2013,Connecticut,Black,All,260.43,2.61
2013,Connecticut,Hispanic,All,257.84,2.25
2013,Connecticut,Black,Eligible,257.23,3.3499999999999996
2013,Connecticut,Hispanic,Eligible,251.67,2.57
2013,Connecticut,Black,Not Eligible,268.34,3.62
2013,Connecticut,Hispanic,Not Eligible,275.09,2.8099999999999996
2013,Delaware,Black,All,264.41,1.1300000000000001
2013,Delaware,Hispanic,All,275.92,2.03
2013,Delaware,Black,Eligible,260.45,1.36
2013,Delaware,Hispanic,Eligible,272.49,2.32
2013,Delaware,Black,Not Eligible,272.58,2.09
2013,Delaware,Hispanic,Not Eligible,286.13,3.4299999999999997
2013,District of Columbia,Black,All,260.7,0.9500000000000001
2013,District of Columbia,Hispanic,All,265.02,2.66
2013,District of Columbia,Black,Eligible,256.69,1.03
2013,District of Columbia,Hispanic,Eligible,261.46,2.62
2013,District of Columbia,Black,Not Eligible,283.3,2.4299999999999997
2013,District of Columbia,Hispanic,Not Eligible,NA,NA
2013,DoDEA,Black,All,276.39,1.76
2013,DoDEA,Hispanic,All,283.4,1.6600000000000001
2013,DoDEA,Black,Eligible,NA,NA
2013,DoDEA,Hispanic,Eligible,NA,NA
2013,DoDEA,Black,Not Eligible,NA,NA
2013,DoDEA,Hispanic,Not Eligible,NA,NA
2013,Florida,Black,All,263.77,1.73
2013,Florida,Hispanic,All,274.41,1.01
2013,Florida,Black,Eligible,261.22,1.77
2013,Florida,Hispanic,Eligible,269.76,1.26
2013,Florida,Black,Not Eligible,273.25,2.72
2013,Florida,Hispanic,Not Eligible,286.92,1.75
2013,Georgia,Black,All,262.31,1.3900000000000001
2013,Georgia,Hispanic,All,275.86,2.8
2013,Georgia,Black,Eligible,257.96,1.34
2013,Georgia,Hispanic,Eligible,274.13,2.9699999999999998
2013,Georgia,Black,Not Eligible,279.43,2.48
2013,Georgia,Hispanic,Not Eligible,NA,NA
2013,Hawaii,Black,All,NA,NA
2013,Hawaii,Hispanic,All,279.64,3.13
2013,Hawaii,Black,Eligible,NA,NA
2013,Hawaii,Hispanic,Eligible,274.97,4.1899999999999995
2013,Hawaii,Black,Not Eligible,NA,NA
2013,Hawaii,Hispanic,Not Eligible,285.89,4.3
2013,Idaho,Black,All,NA,NA
2013,Idaho,Hispanic,All,267.53,1.56
2013,Idaho,Black,Eligible,NA,NA
2013,Idaho,Hispanic,Eligible,265.69,1.6400000000000001
2013,Idaho,Black,Not Eligible,NA,NA
2013,Idaho,Hispanic,Not Eligible,275.21,3.8
2013,Illinois,Black,All,260.47,1.32
2013,Illinois,Hispanic,All,272.31,1.43
2013,Illinois,Black,Eligible,256.11,1.48
2013,Illinois,Hispanic,Eligible,269.59,1.8
2013,Illinois,Black,Not Eligible,275.86,2.65
2013,Illinois,Hispanic,Not Eligible,282.94,3.3499999999999996
2013,Indiana,Black,All,265.08,2.38
2013,Indiana,Hispanic,All,278.44,2.4099999999999997
2013,Indiana,Black,Eligible,261.46,2.8
2013,Indiana,Hispanic,Eligible,276.19,2.71
2013,Indiana,Black,Not Eligible,274.29,5.4
2013,Indiana,Hispanic,Not Eligible,NA,NA
2013,Iowa,Black,All,254.52,3.13
2013,Iowa,Hispanic,All,265.35,2.63
2013,Iowa,Black,Eligible,249.18,3.44
2013,Iowa,Hispanic,Eligible,262.07,3.25
2013,Iowa,Black,Not Eligible,NA,NA
2013,Iowa,Hispanic,Not Eligible,NA,NA
2013,Kansas,Black,All,267.87,3.22
2013,Kansas,Hispanic,All,275.79,3.03
2013,Kansas,Black,Eligible,260.81,3.12
2013,Kansas,Hispanic,Eligible,272.09,2.84
2013,Kansas,Black,Not Eligible,NA,NA
2013,Kansas,Hispanic,Not Eligible,288.98,5.55
2013,Kentucky,Black,All,260.19,1.56
2013,Kentucky,Hispanic,All,268.95,2.9899999999999998
2013,Kentucky,Black,Eligible,256.73,1.6500000000000001
2013,Kentucky,Hispanic,Eligible,263.96,3.16
2013,Kentucky,Black,Not Eligible,271.73,3.67
2013,Kentucky,Hispanic,Not Eligible,NA,NA
2013,Louisiana,Black,All,259.13,1.1400000000000001
2013,Louisiana,Hispanic,All,277.18,3.74
2013,Louisiana,Black,Eligible,257.57,1.03
2013,Louisiana,Hispanic,Eligible,273.82,4.01
2013,Louisiana,Black,Not Eligible,269.34,3.4699999999999998
2013,Louisiana,Hispanic,Not Eligible,NA,NA
2013,Maine,Black,All,261.81,4.859999999999999
2013,Maine,Hispanic,All,NA,NA
2013,Maine,Black,Eligible,254.6,4.73
2013,Maine,Hispanic,Eligible,NA,NA
2013,Maine,Black,Not Eligible,NA,NA
2013,Maine,Hispanic,Not Eligible,NA,NA
2013,Maryland,Black,All,268.4,1.37
2013,Maryland,Hispanic,All,279.78,2.2800000000000002
2013,Maryland,Black,Eligible,263.96,1.49
2013,Maryland,Hispanic,Eligible,272.1,2.44
2013,Maryland,Black,Not Eligible,275.52,2.03
2013,Maryland,Hispanic,Not Eligible,293.58,3
2013,Massachusetts,Black,All,277.16,1.76
2013,Massachusetts,Hispanic,All,277.36,2.06
2013,Massachusetts,Black,Eligible,271.62,2.08
2013,Massachusetts,Hispanic,Eligible,274.06,2.18
2013,Massachusetts,Black,Not Eligible,297.36,4.53
2013,Massachusetts,Hispanic,Not Eligible,295.64,3.9099999999999997
2013,Michigan,Black,All,251.01,2.17
2013,Michigan,Hispanic,All,261.09,2.61
2013,Michigan,Black,Eligible,245.13,2.4
2013,Michigan,Hispanic,Eligible,255.32,3.57
2013,Michigan,Black,Not Eligible,267.93,2.75
2013,Michigan,Hispanic,Not Eligible,NA,NA
2013,Minnesota,Black,All,260.06,3.48
2013,Minnesota,Hispanic,All,273.16,3.07
2013,Minnesota,Black,Eligible,252.91,3.79
2013,Minnesota,Hispanic,Eligible,267.03,3.1
2013,Minnesota,Black,Not Eligible,NA,NA
2013,Minnesota,Hispanic,Not Eligible,NA,NA
2013,Mississippi,Black,All,254.91,1.11
2013,Mississippi,Hispanic,All,279.12,3.69
2013,Mississippi,Black,Eligible,253.6,1.12
2013,Mississippi,Hispanic,Eligible,278.7,4.25
2013,Mississippi,Black,Not Eligible,267.94,3.19
2013,Mississippi,Hispanic,Not Eligible,NA,NA
2013,Missouri,Black,All,260.4,3.15
2013,Missouri,Hispanic,All,275.81,2.8899999999999997
2013,Missouri,Black,Eligible,257.6,3.27
2013,Missouri,Hispanic,Eligible,268.39,3.62
2013,Missouri,Black,Not Eligible,270.03,3.72
2013,Missouri,Hispanic,Not Eligible,NA,NA
2013,Montana,Black,All,NA,NA
2013,Montana,Hispanic,All,281.8,3.9499999999999997
2013,Montana,Black,Eligible,NA,NA
2013,Montana,Hispanic,Eligible,278.38,5.35
2013,Montana,Black,Not Eligible,NA,NA
2013,Montana,Hispanic,Not Eligible,NA,NA
2013,National public,Black,All,262.73,0.4
2013,National public,Hispanic,All,271.01,0.43000000000000005
2013,National public,Black,Eligible,258.46,0.43000000000000005
2013,National public,Hispanic,Eligible,267.5,0.47000000000000003
2013,National public,Black,Not Eligible,275.96,0.88
2013,National public,Hispanic,Not Eligible,282.81,0.81
2013,Nebraska,Black,All,250.45,4.18
2013,Nebraska,Hispanic,All,266.88,1.6700000000000002
2013,Nebraska,Black,Eligible,246.93,4.470000000000001
2013,Nebraska,Hispanic,Eligible,263.79,1.79
2013,Nebraska,Black,Not Eligible,NA,NA
2013,Nebraska,Hispanic,Not Eligible,283.04,4.119999999999999
2013,Nevada,Black,All,262.74,2.24
2013,Nevada,Hispanic,All,268.03,1.12
2013,Nevada,Black,Eligible,258.88,2.2800000000000002
2013,Nevada,Hispanic,Eligible,265.64,1.1900000000000002
2013,Nevada,Black,Not Eligible,275.56,5.34
2013,Nevada,Hispanic,Not Eligible,276.42,2.55
2013,New Hampshire,Black,All,NA,NA
2013,New Hampshire,Hispanic,All,270.18,3.68
2013,New Hampshire,Black,Eligible,NA,NA
2013,New Hampshire,Hispanic,Eligible,260.59,4.54
2013,New Hampshire,Black,Not Eligible,NA,NA
2013,New Hampshire,Hispanic,Not Eligible,NA,NA
2013,New Jersey,Black,All,274.2,2.58
2013,New Jersey,Hispanic,All,282.87,2.2600000000000002
2013,New Jersey,Black,Eligible,267.8,3.15
2013,New Jersey,Hispanic,Eligible,279.11,2.62
2013,New Jersey,Black,Not Eligible,286.29,2.88
2013,New Jersey,Hispanic,Not Eligible,294.27,3.7600000000000002
2013,New Mexico,Black,All,258.41,4.95
2013,New Mexico,Hispanic,All,267.78,0.7899999999999999
2013,New Mexico,Black,Eligible,NA,NA
2013,New Mexico,Hispanic,Eligible,264.66,0.8200000000000001
2013,New Mexico,Black,Not Eligible,NA,NA
2013,New Mexico,Hispanic,Not Eligible,279.38,1.57
2013,New York,Black,All,261.51,1.94
2013,New York,Hispanic,All,265.21,1.79
2013,New York,Black,Eligible,258.91,2.3
2013,New York,Hispanic,Eligible,262.75,2.12
2013,New York,Black,Not Eligible,268.91,3.08
2013,New York,Hispanic,Not Eligible,272.73,3
2013,North Carolina,Black,All,268.29,1.59
2013,North Carolina,Hispanic,All,278.87,2.01
2013,North Carolina,Black,Eligible,265.15,1.71
2013,North Carolina,Hispanic,Eligible,277.37,2.29
2013,North Carolina,Black,Not Eligible,279.87,2.2800000000000002
2013,North Carolina,Hispanic,Not Eligible,285.91,3.94
2013,North Dakota,Black,All,271.56,4.1
2013,North Dakota,Hispanic,All,NA,NA
2013,North Dakota,Black,Eligible,NA,NA
2013,North Dakota,Hispanic,Eligible,NA,NA
2013,North Dakota,Black,Not Eligible,NA,NA
2013,North Dakota,Hispanic,Not Eligible,NA,NA
2013,Ohio,Black,All,266.71,1.79
2013,Ohio,Hispanic,All,277.04,3.9
2013,Ohio,Black,Eligible,264.1,1.8800000000000001
2013,Ohio,Hispanic,Eligible,267.51,3.75
2013,Ohio,Black,Not Eligible,276.19,3.62
2013,Ohio,Hispanic,Not Eligible,NA,NA
2013,Oklahoma,Black,All,255.62,3.08
2013,Oklahoma,Hispanic,All,264.87,2.9499999999999997
2013,Oklahoma,Black,Eligible,253.1,3.4
2013,Oklahoma,Hispanic,Eligible,262.61,3.55
2013,Oklahoma,Black,Not Eligible,NA,NA
2013,Oklahoma,Hispanic,Not Eligible,272.11,3.5
2013,Oregon,Black,All,NA,NA
2013,Oregon,Hispanic,All,265.85,1.78
2013,Oregon,Black,Eligible,NA,NA
2013,Oregon,Hispanic,Eligible,262.64,1.84
2013,Oregon,Black,Not Eligible,NA,NA
2013,Oregon,Hispanic,Not Eligible,289.49,5.359999999999999
2013,Pennsylvania,Black,All,261.66,2.11
2013,Pennsylvania,Hispanic,All,264.39,2.3699999999999997
2013,Pennsylvania,Black,Eligible,257.91,2.2
2013,Pennsylvania,Hispanic,Eligible,260.16,2.32
2013,Pennsylvania,Black,Not Eligible,273.76,3.2
2013,Pennsylvania,Hispanic,Not Eligible,NA,NA
2013,Puerto Rico,Black,All,NA,NA
2013,Puerto Rico,Hispanic,All,217.91,0.72
2013,Puerto Rico,Black,Eligible,NA,NA
2013,Puerto Rico,Hispanic,Eligible,217.91,0.72
2013,Puerto Rico,Black,Not Eligible,NA,NA
2013,Puerto Rico,Hispanic,Not Eligible,NA,NA
2013,Rhode Island,Black,All,262.83,2.8
2013,Rhode Island,Hispanic,All,262.88,1.6
2013,Rhode Island,Black,Eligible,259.61,2.98
2013,Rhode Island,Hispanic,Eligible,260.99,1.8900000000000001
2013,Rhode Island,Black,Not Eligible,275.25,5.6899999999999995
2013,Rhode Island,Hispanic,Not Eligible,271.27,4.159999999999999
2013,South Carolina,Black,All,260.99,1.6700000000000002
2013,South Carolina,Hispanic,All,272.24,3.8
2013,South Carolina,Black,Eligible,257.5,1.71
2013,South Carolina,Hispanic,Eligible,268.59,4.819999999999999
2013,South Carolina,Black,Not Eligible,274.57,2.7
2013,South Carolina,Hispanic,Not Eligible,NA,NA
2013,South Dakota,Black,All,254.44,5.46
2013,South Dakota,Hispanic,All,274.42,3.7800000000000002
2013,South Dakota,Black,Eligible,NA,NA
2013,South Dakota,Hispanic,Eligible,265.99,5.1499999999999995
2013,South Dakota,Black,Not Eligible,NA,NA
2013,South Dakota,Hispanic,Not Eligible,NA,NA
2013,Tennessee,Black,All,256.74,2.82
2013,Tennessee,Hispanic,All,270.39,3.32
2013,Tennessee,Black,Eligible,253.01,2.94
2013,Tennessee,Hispanic,Eligible,264.96,3.6
2013,Tennessee,Black,Not Eligible,272.17,3.64
2013,Tennessee,Hispanic,Not Eligible,NA,NA
2013,Texas,Black,All,272.51,2.02
2013,Texas,Hispanic,All,281.36,1.1300000000000001
2013,Texas,Black,Eligible,267.23,2.2
2013,Texas,Hispanic,Eligible,278.28,1.1400000000000001
2013,Texas,Black,Not Eligible,284.42,3.05
2013,Texas,Hispanic,Not Eligible,290.58,2.36
2013,Utah,Black,All,NA,NA
2013,Utah,Hispanic,All,257.88,1.94
2013,Utah,Black,Eligible,NA,NA
2013,Utah,Hispanic,Eligible,254.66,1.9
2013,Utah,Black,Not Eligible,NA,NA
2013,Utah,Hispanic,Not Eligible,268.42,4.1
2013,Vermont,Black,All,258.19,5.359999999999999
2013,Vermont,Hispanic,All,NA,NA
2013,Vermont,Black,Eligible,NA,NA
2013,Vermont,Hispanic,Eligible,NA,NA
2013,Vermont,Black,Not Eligible,NA,NA
2013,Vermont,Hispanic,Not Eligible,NA,NA
2013,Virginia,Black,All,266.74,1.76
2013,Virginia,Hispanic,All,279.21,2.13
2013,Virginia,Black,Eligible,260.45,1.74
2013,Virginia,Hispanic,Eligible,271.84,2.3499999999999996
2013,Virginia,Black,Not Eligible,276.7,2.69
2013,Virginia,Hispanic,Not Eligible,287.7,2.9899999999999998
2013,Washington,Black,All,268.66,4.72
2013,Washington,Hispanic,All,273.21,1.6
2013,Washington,Black,Eligible,257.91,5.55
2013,Washington,Hispanic,Eligible,269.16,1.6500000000000001
2013,Washington,Black,Not Eligible,NA,NA
2013,Washington,Hispanic,Not Eligible,287.27,3.19
2013,West Virginia,Black,All,263.73,2.88
2013,West Virginia,Hispanic,All,NA,NA
2013,West Virginia,Black,Eligible,259.19,3.3899999999999997
2013,West Virginia,Hispanic,Eligible,NA,NA
2013,West Virginia,Black,Not Eligible,NA,NA
2013,West Virginia,Hispanic,Not Eligible,NA,NA
2013,Wisconsin,Black,All,252.38,2.29
2013,Wisconsin,Hispanic,All,272.66,2.24
2013,Wisconsin,Black,Eligible,249.66,2.55
2013,Wisconsin,Hispanic,Eligible,267.55,2.55
2013,Wisconsin,Black,Not Eligible,266.06,5.25
2013,Wisconsin,Hispanic,Not Eligible,287.76,3.48
2013,Wyoming,Black,All,NA,NA
2013,Wyoming,Hispanic,All,277.81,1.6600000000000001
2013,Wyoming,Black,Eligible,NA,NA
2013,Wyoming,Hispanic,Eligible,272.27,2.1
2013,Wyoming,Black,Not Eligible,NA,NA
2013,Wyoming,Hispanic,Not Eligible,286.2,2.8699999999999997
2015,Alabama,Black,All,247.79,1.85
2015,Alabama,Hispanic,All,260.24,3.16
2015,Alabama,Black,Eligible,244.46,1.9
2015,Alabama,Hispanic,Eligible,257.18,3.08
2015,Alabama,Black,Not Eligible,262.97,3.63
2015,Alabama,Hispanic,Not Eligible,NA,NA
2015,Alaska,Black,All,268.86,4.53
2015,Alaska,Hispanic,All,279.05,2.88
2015,Alaska,Black,Eligible,NA,NA
2015,Alaska,Hispanic,Eligible,272.78,3.86
2015,Alaska,Black,Not Eligible,NA,NA
2015,Alaska,Hispanic,Not Eligible,NA,NA
2015,Arizona,Black,All,269.1,4.05
2015,Arizona,Hispanic,All,273.08,1.22
2015,Arizona,Black,Eligible,264.43,4.63
2015,Arizona,Hispanic,Eligible,269.75,1.44
2015,Arizona,Black,Not Eligible,NA,NA
2015,Arizona,Hispanic,Not Eligible,284.39,2.3499999999999996
2015,Arkansas,Black,All,255.32,2.21
2015,Arkansas,Hispanic,All,268.83,2.7800000000000002
2015,Arkansas,Black,Eligible,253.23,2.09
2015,Arkansas,Hispanic,Eligible,266.01,2.66
2015,Arkansas,Black,Not Eligible,268.52,5.71
2015,Arkansas,Hispanic,Not Eligible,NA,NA
2015,California,Black,All,260.32,3.29
2015,California,Hispanic,All,262.58,1.55
2015,California,Black,Eligible,253.4,2.8
2015,California,Hispanic,Eligible,259.58,1.42
2015,California,Black,Not Eligible,276.58,6.25
2015,California,Hispanic,Not Eligible,276.17,3.3699999999999997
2015,Colorado,Black,All,260.34,4.92
2015,Colorado,Hispanic,All,268.89,1.62
2015,Colorado,Black,Eligible,252.8,4.8
2015,Colorado,Hispanic,Eligible,262.77,2.19
2015,Colorado,Black,Not Eligible,NA,NA
2015,Colorado,Hispanic,Not Eligible,282.85,2.8099999999999996
2015,Connecticut,Black,All,256.42,2.86
2015,Connecticut,Hispanic,All,261.41,2.3099999999999996
2015,Connecticut,Black,Eligible,249.4,3.09
2015,Connecticut,Hispanic,Eligible,255.7,2.73
2015,Connecticut,Black,Not Eligible,270.15,4.91
2015,Connecticut,Hispanic,Not Eligible,277.53,3.7
2015,Delaware,Black,All,263.37,1.33
2015,Delaware,Hispanic,All,269.72,2.18
2015,Delaware,Black,Eligible,258.09,1.83
2015,Delaware,Hispanic,Eligible,267.29,2.55
2015,Delaware,Black,Not Eligible,270.1,2.03
2015,Delaware,Hispanic,Not Eligible,274.01,3.64
2015,District of Columbia,Black,All,256.66,0.97
2015,District of Columbia,Hispanic,All,265.32,2.62
2015,District of Columbia,Black,Eligible,252.45,1.1500000000000001
2015,District of Columbia,Hispanic,Eligible,259.34,2.7800000000000002
2015,District of Columbia,Black,Not Eligible,278.93,1.95
2015,District of Columbia,Hispanic,Not Eligible,284.49,5.35
2015,DoDEA,Black,All,271.01,2.13
2015,DoDEA,Hispanic,All,286.52,2.08
2015,DoDEA,Black,Eligible,NA,NA
2015,DoDEA,Hispanic,Eligible,NA,NA
2015,DoDEA,Black,Not Eligible,NA,NA
2015,DoDEA,Hispanic,Not Eligible,NA,NA
2015,Florida,Black,All,258.3,2.2
2015,Florida,Hispanic,All,272.03,1.41
2015,Florida,Black,Eligible,254.52,2.1
2015,Florida,Hispanic,Eligible,267.76,1.3800000000000001
2015,Florida,Black,Not Eligible,274.79,3.66
2015,Florida,Hispanic,Not Eligible,286.65,2.57
2015,Georgia,Black,All,263.74,1.53
2015,Georgia,Hispanic,All,270.22,2.15
2015,Georgia,Black,Eligible,259.49,1.53
2015,Georgia,Hispanic,Eligible,264.67,2.18
2015,Georgia,Black,Not Eligible,285.42,4.39
2015,Georgia,Hispanic,Not Eligible,294.4,6.17
2015,Hawaii,Black,All,NA,NA
2015,Hawaii,Hispanic,All,271.45,2.9299999999999997
2015,Hawaii,Black,Eligible,NA,NA
2015,Hawaii,Hispanic,Eligible,261.19,4.05
2015,Hawaii,Black,Not Eligible,NA,NA
2015,Hawaii,Hispanic,Not Eligible,284.38,5.3
2015,Idaho,Black,All,NA,NA
2015,Idaho,Hispanic,All,263.76,2.17
2015,Idaho,Black,Eligible,NA,NA
2015,Idaho,Hispanic,Eligible,260.12,2.51
2015,Idaho,Black,Not Eligible,NA,NA
2015,Idaho,Hispanic,Not Eligible,275.38,3.34
2015,Illinois,Black,All,260.59,2.4099999999999997
2015,Illinois,Hispanic,All,273.31,1.45
2015,Illinois,Black,Eligible,257.09,2.2600000000000002
2015,Illinois,Hispanic,Eligible,271.32,1.37
2015,Illinois,Black,Not Eligible,276.8,4.81
2015,Illinois,Hispanic,Not Eligible,280.59,3.54
2015,Indiana,Black,All,256.94,3.24
2015,Indiana,Hispanic,All,270.81,3.11
2015,Indiana,Black,Eligible,253.56,3.23
2015,Indiana,Hispanic,Eligible,267.25,3.59
2015,Indiana,Black,Not Eligible,NA,NA
2015,Indiana,Hispanic,Not Eligible,NA,NA
2015,Iowa,Black,All,253.6,3.02
2015,Iowa,Hispanic,All,269.18,3.08
2015,Iowa,Black,Eligible,251.32,3.29
2015,Iowa,Hispanic,Eligible,263.66,3.58
2015,Iowa,Black,Not Eligible,NA,NA
2015,Iowa,Hispanic,Not Eligible,NA,NA
2015,Kansas,Black,All,262.7,3.82
2015,Kansas,Hispanic,All,273.56,2.7800000000000002
2015,Kansas,Black,Eligible,261.61,3.79
2015,Kansas,Hispanic,Eligible,269.27,3.06
2015,Kansas,Black,Not Eligible,NA,NA
2015,Kansas,Hispanic,Not Eligible,292.91,4.6899999999999995
2015,Kentucky,Black,All,257.48,2.29
2015,Kentucky,Hispanic,All,273.86,2.8699999999999997
2015,Kentucky,Black,Eligible,254.07,2.8499999999999996
2015,Kentucky,Hispanic,Eligible,268.81,2.9
2015,Kentucky,Black,Not Eligible,270.78,4.59
2015,Kentucky,Hispanic,Not Eligible,NA,NA
2015,Louisiana,Black,All,254.7,1.36
2015,Louisiana,Hispanic,All,270.67,3.75
2015,Louisiana,Black,Eligible,252.84,1.37
2015,Louisiana,Hispanic,Eligible,NA,NA
2015,Louisiana,Black,Not Eligible,266.86,3.27
2015,Louisiana,Hispanic,Not Eligible,NA,NA
2015,Maine,Black,All,NA,NA
2015,Maine,Hispanic,All,NA,NA
2015,Maine,Black,Eligible,NA,NA
2015,Maine,Hispanic,Eligible,NA,NA
2015,Maine,Black,Not Eligible,NA,NA
2015,Maine,Hispanic,Not Eligible,NA,NA
2015,Maryland,Black,All,262.71,1.33
2015,Maryland,Hispanic,All,273.33,2.44
2015,Maryland,Black,Eligible,256.43,1.46
2015,Maryland,Hispanic,Eligible,267.54,3.1
2015,Maryland,Black,Not Eligible,272.75,2.57
2015,Maryland,Hispanic,Not Eligible,283.23,4.1899999999999995
2015,Massachusetts,Black,All,267.99,3.64
2015,Massachusetts,Hispanic,All,271.03,3.1
2015,Massachusetts,Black,Eligible,265.86,3.9699999999999998
2015,Massachusetts,Hispanic,Eligible,269.02,3.6
2015,Massachusetts,Black,Not Eligible,NA,NA
2015,Massachusetts,Hispanic,Not Eligible,NA,NA
2015,Michigan,Black,All,250.57,2.17
2015,Michigan,Hispanic,All,269.13,3.9899999999999998
2015,Michigan,Black,Eligible,248.36,2.14
2015,Michigan,Hispanic,Eligible,256.2,4.72
2015,Michigan,Black,Not Eligible,257.89,4.45
2015,Michigan,Hispanic,Not Eligible,286.97,5.92
2015,Minnesota,Black,All,261.88,2.69
2015,Minnesota,Hispanic,All,271.53,3.19
2015,Minnesota,Black,Eligible,257.01,2.56
2015,Minnesota,Hispanic,Eligible,262.99,3.4699999999999998
2015,Minnesota,Black,Not Eligible,NA,NA
2015,Minnesota,Hispanic,Not Eligible,NA,NA
2015,Mississippi,Black,All,257.12,1.7
2015,Mississippi,Hispanic,All,269.26,4.85
2015,Mississippi,Black,Eligible,254.81,1.71
2015,Mississippi,Hispanic,Eligible,NA,NA
2015,Mississippi,Black,Not Eligible,283.2,4.2
2015,Mississippi,Hispanic,Not Eligible,NA,NA
2015,Missouri,Black,All,257.8,2.67
2015,Missouri,Hispanic,All,269.74,3.4699999999999998
2015,Missouri,Black,Eligible,255.42,2.68
2015,Missouri,Hispanic,Eligible,260.46,4.31
2015,Missouri,Black,Not Eligible,NA,NA
2015,Missouri,Hispanic,Not Eligible,NA,NA
2015,Montana,Black,All,NA,NA
2015,Montana,Hispanic,All,275.04,4.930000000000001
2015,Montana,Black,Eligible,NA,NA
2015,Montana,Hispanic,Eligible,NA,NA
2015,Montana,Black,Not Eligible,NA,NA
2015,Montana,Hispanic,Not Eligible,NA,NA
2015,National public,Black,All,259.84,0.52
2015,National public,Hispanic,All,269.47,0.56
2015,National public,Black,Eligible,255.81,0.5
2015,National public,Hispanic,Eligible,265.85,0.52
2015,National public,Black,Not Eligible,273.58,0.9500000000000001
2015,National public,Hispanic,Not Eligible,282.24,1.1700000000000002
2015,Nebraska,Black,All,253.63,3.58
2015,Nebraska,Hispanic,All,266.24,2.1
2015,Nebraska,Black,Eligible,246.88,3.8099999999999996
2015,Nebraska,Hispanic,Eligible,263.31,1.99
2015,Nebraska,Black,Not Eligible,NA,NA
2015,Nebraska,Hispanic,Not Eligible,279.89,4.08
2015,Nevada,Black,All,255.68,2.46
2015,Nevada,Hispanic,All,265.7,1.11
2015,Nevada,Black,Eligible,250.98,2.42
2015,Nevada,Hispanic,Eligible,263.73,1.29
2015,Nevada,Black,Not Eligible,265.61,5.81
2015,Nevada,Hispanic,Not Eligible,271.21,2.4499999999999997
2015,New Hampshire,Black,All,NA,NA
2015,New Hampshire,Hispanic,All,270.26,4.29
2015,New Hampshire,Black,Eligible,NA,NA
2015,New Hampshire,Hispanic,Eligible,NA,NA
2015,New Hampshire,Black,Not Eligible,NA,NA
2015,New Hampshire,Hispanic,Not Eligible,NA,NA
2015,New Jersey,Black,All,268.7,3.03
2015,New Jersey,Hispanic,All,272.16,1.96
2015,New Jersey,Black,Eligible,260.6,3.9299999999999997
2015,New Jersey,Hispanic,Eligible,266.22,2.2
2015,New Jersey,Black,Not Eligible,279.78,4.67
2015,New Jersey,Hispanic,Not Eligible,285.05,3.34
2015,New Mexico,Black,All,NA,NA
2015,New Mexico,Hispanic,All,266.49,1.07
2015,New Mexico,Black,Eligible,NA,NA
2015,New Mexico,Hispanic,Eligible,263.47,1.1600000000000001
2015,New Mexico,Black,Not Eligible,NA,NA
2015,New Mexico,Hispanic,Not Eligible,278.42,2.17
2015,New York,Black,All,264.07,2.8699999999999997
2015,New York,Hispanic,All,268.48,1.6700000000000002
2015,New York,Black,Eligible,263.78,3.05
2015,New York,Hispanic,Eligible,265.81,1.83
2015,New York,Black,Not Eligible,263.4,4.930000000000001
2015,New York,Hispanic,Not Eligible,278.49,3.82
2015,North Carolina,Black,All,262.94,2.03
2015,North Carolina,Hispanic,All,272.64,2.48
2015,North Carolina,Black,Eligible,258.83,2.32
2015,North Carolina,Hispanic,Eligible,269.69,2.48
2015,North Carolina,Black,Not Eligible,281.25,3.29
2015,North Carolina,Hispanic,Not Eligible,NA,NA
2015,North Dakota,Black,All,263.27,4.72
2015,North Dakota,Hispanic,All,276.06,3.3099999999999996
2015,North Dakota,Black,Eligible,NA,NA
2015,North Dakota,Hispanic,Eligible,NA,NA
2015,North Dakota,Black,Not Eligible,NA,NA
2015,North Dakota,Hispanic,Not Eligible,NA,NA
2015,Ohio,Black,All,259.03,3.14
2015,Ohio,Hispanic,All,265.52,8.79
2015,Ohio,Black,Eligible,253.02,3.71
2015,Ohio,Hispanic,Eligible,259.58,0.48000000000000004
