Year,Jurisdiction,RaceEth,NSLP,Mean,SE
2013,Delaware,Black,Eligible,246.02,1.55
2013,Delaware,Hispanic,Eligible,258.02,2.11
2013,Delaware,Black,Not Eligible,265.14,1.99
2013,Delaware,Hispanic,Not Eligible,267.25,3.8499999999999996
2013,District of Columbia,Black,All,243.3,0.89
2013,District of Columbia,Hispanic,All,248.3,2.8
2013,District of Columbia,Black,Eligible,240.04,1.04
2013,District of Columbia,Hispanic,Eligible,244.02,3.4699999999999998
2013,District of Columbia,Black,Not Eligible,258.92,2.6
2013,District of Columbia,Hispanic,Not Eligible,257.59,5.6
2013,DoDEA,Black,All,266.24,1.59
2013,DoDEA,Hispanic,All,274.29,1.34
2013,DoDEA,Black,Eligible,NA,NA
2013,DoDEA,Hispanic,Eligible,NA,NA
2013,DoDEA,Black,Not Eligible,NA,NA
2013,DoDEA,Hispanic,Not Eligible,NA,NA
2013,Florida,Black,All,253.78,1.8
2013,Florida,Hispanic,All,260.43,1.28
2013,Florida,Black,Eligible,250.52,1.55
2013,Florida,Hispanic,Eligible,256.74,1.43
2013,Florida,Black,Not Eligible,265.7,4.78
2013,Florida,Hispanic,Not Eligible,269.95,2.12
2013,Georgia,Black,All,252.41,1.76
2013,Georgia,Hispanic,All,260.38,2.4699999999999998
2013,Georgia,Black,Eligible,249.01,1.92
2013,Georgia,Hispanic,Eligible,257.76,2.34
2013,Georgia,Black,Not Eligible,265.62,2.56
2013,Georgia,Hispanic,Not Eligible,NA,NA
2013,Hawaii,Black,All,258.16,3.38
2013,Hawaii,Hispanic,All,258.38,3.03
2013,Hawaii,Black,Eligible,NA,NA
2013,Hawaii,Hispanic,Eligible,252.94,4.63
2013,Hawaii,Black,Not Eligible,NA,NA
2013,Hawaii,Hispanic,Not Eligible,262.63,3.75
2013,Idaho,Black,All,NA,NA
2013,Idaho,Hispanic,All,253.71,1.83
2013,Idaho,Black,Eligible,NA,NA
2013,Idaho,Hispanic,Eligible,250.91,1.97
2013,Idaho,Black,Not Eligible,NA,NA
2013,Idaho,Hispanic,Not Eligible,262.17,3.77
2013,Illinois,Black,All,246.31,1.85
2013,Illinois,Hispanic,All,256.56,1.3900000000000001
2013,Illinois,Black,Eligible,241.9,1.84
2013,Illinois,Hispanic,Eligible,252.2,1.48
2013,Illinois,Black,Not Eligible,262.85,3.67
2013,Illinois,Hispanic,Not Eligible,269.98,2.4899999999999998
2013,Indiana,Black,All,246.16,2.51
2013,Indiana,Hispanic,All,258.96,2.53
2013,Indiana,Black,Eligible,243.56,2.94
2013,Indiana,Hispanic,Eligible,256.36,2.8699999999999997
2013,Indiana,Black,Not Eligible,NA,NA
2013,Indiana,Hispanic,Not Eligible,266.57,4.159999999999999
2013,Iowa,Black,All,248.17,3.23
2013,Iowa,Hispanic,All,255.88,2.51
2013,Iowa,Black,Eligible,245.22,3.44
2013,Iowa,Hispanic,Eligible,253.99,2.74
2013,Iowa,Black,Not Eligible,NA,NA
2013,Iowa,Hispanic,Not Eligible,NA,NA
2013,Kansas,Black,All,243.93,3.9499999999999997
2013,Kansas,Hispanic,All,254.13,1.92
2013,Kansas,Black,Eligible,238.91,4.24
2013,Kansas,Hispanic,Eligible,251.06,1.81
2013,Kansas,Black,Not Eligible,NA,NA
2013,Kansas,Hispanic,Not Eligible,266.86,3.9
2013,Kentucky,Black,All,246.98,2.11
2013,Kentucky,Hispanic,All,263.27,3.52
2013,Kentucky,Black,Eligible,243.03,2.2600000000000002
2013,Kentucky,Hispanic,Eligible,257.98,4.13
2013,Kentucky,Black,Not Eligible,258.87,4.619999999999999
2013,Kentucky,Hispanic,Not Eligible,NA,NA
2013,Louisiana,Black,All,245.38,1.33
2013,Louisiana,Hispanic,All,259.83,3.56
2013,Louisiana,Black,Eligible,243.52,1.37
2013,Louisiana,Hispanic,Eligible,257.89,4.07
2013,Louisiana,Black,Not Eligible,257.26,3.48
2013,Louisiana,Hispanic,Not Eligible,NA,NA
2013,Maine,Black,All,NA,NA
2013,Maine,Hispanic,All,NA,NA
2013,Maine,Black,Eligible,NA,NA
2013,Maine,Hispanic,Eligible,NA,NA
2013,Maine,Black,Not Eligible,NA,NA
2013,Maine,Hispanic,Not Eligible,NA,NA
2013,Maryland,Black,All,259.4,1.37
2013,Maryland,Hispanic,All,265.63,3.01
2013,Maryland,Black,Eligible,255.1,1.59
2013,Maryland,Hispanic,Eligible,258.41,3.6
2013,Maryland,Black,Not Eligible,266.04,1.98
2013,Maryland,Hispanic,Not Eligible,279.63,3.66
2013,Massachusetts,Black,All,254.65,2.5
2013,Massachusetts,Hispanic,All,252.77,1.75
2013,Massachusetts,Black,Eligible,251.41,2.9
2013,Massachusetts,Hispanic,Eligible,250.1,1.94
2013,Massachusetts,Black,Not Eligible,268.78,5.72
2013,Massachusetts,Hispanic,Not Eligible,267.47,3.88
2013,Michigan,Black,All,245.5,2.4699999999999998
2013,Michigan,Hispanic,All,256.87,3.16
2013,Michigan,Black,Eligible,241.18,2.8
2013,Michigan,Hispanic,Eligible,251.23,3.19
2013,Michigan,Black,Not Eligible,262.1,4.94
2013,Michigan,Hispanic,Not Eligible,271.31,4.79
2013,Minnesota,Black,All,247.89,3.09
2013,Minnesota,Hispanic,All,250.96,3.36
2013,Minnesota,Black,Eligible,241.92,3.58
2013,Minnesota,Hispanic,Eligible,245.8,3.84
2013,Minnesota,Black,Not Eligible,NA,NA
2013,Minnesota,Hispanic,Not Eligible,NA,NA
2013,Mississippi,Black,All,238.97,1.35
2013,Mississippi,Hispanic,All,251.7,4.74
2013,Mississippi,Black,Eligible,237.81,1.48
2013,Mississippi,Hispanic,Eligible,248.93,5.1899999999999995
2013,Mississippi,Black,Not Eligible,252.97,3.42
2013,Mississippi,Hispanic,Not Eligible,NA,NA
2013,Missouri,Black,All,244.86,3.3
2013,Missouri,Hispanic,All,266.48,3.77
2013,Missouri,Black,Eligible,242.31,3.55
2013,Missouri,Hispanic,Eligible,NA,NA
2013,Missouri,Black,Not Eligible,251.76,4.470000000000001
2013,Missouri,Hispanic,Not Eligible,NA,NA
2013,Montana,Black,All,NA,NA
2013,Montana,Hispanic,All,262.53,3.75
2013,Montana,Black,Eligible,NA,NA
2013,Montana,Hispanic,Eligible,NA,NA
2013,Montana,Black,Not Eligible,NA,NA
2013,Montana,Hispanic,Not Eligible,NA,NA
2013,National public,Black,All,249.56,0.42000000000000004
2013,National public,Hispanic,All,254.65,0.45
2013,National public,Black,Eligible,245.39,0.41000000000000003
2013,National public,Hispanic,Eligible,250.96,0.41000000000000003
2013,National public,Black,Not Eligible,262.17,0.8700000000000001
2013,National public,Hispanic,Not Eligible,266.76,0.8
2013,Nebraska,Black,All,250.65,2.73
2013,Nebraska,Hispanic,All,253.95,1.71
2013,Nebraska,Black,Eligible,244.69,3.01
2013,Nebraska,Hispanic,Eligible,251.63,1.94
2013,Nebraska,Black,Not Eligible,NA,NA
2013,Nebraska,Hispanic,Not Eligible,262.9,3.9099999999999997
2013,Nevada,Black,All,247.81,2.4299999999999997
2013,Nevada,Hispanic,All,251.91,1.21
2013,Nevada,Black,Eligible,244.03,2.8499999999999996
2013,Nevada,Hispanic,Eligible,250.02,1.28
2013,Nevada,Black,Not Eligible,257.76,5.74
2013,Nevada,Hispanic,Not Eligible,258.59,2.72
2013,New Hampshire,Black,All,NA,NA
2013,New Hampshire,Hispanic,All,250.63,3.84
2013,New Hampshire,Black,Eligible,NA,NA
2013,New Hampshire,Hispanic,Eligible,240.55,4.58
2013,New Hampshire,Black,Not Eligible,NA,NA
2013,New Hampshire,Hispanic,Not Eligible,NA,NA
2013,New Jersey,Black,All,259.55,2.15
2013,New Jersey,Hispanic,All,264.41,2.3699999999999997
2013,New Jersey,Black,Eligible,254.11,2.2
2013,New Jersey,Hispanic,Eligible,261.27,2.61
2013,New Jersey,Black,Not Eligible,269.37,3.21
2013,New Jersey,Hispanic,Not Eligible,274.94,3.9299999999999997
2013,New Mexico,Black,All,245.21,4.89
2013,New Mexico,Hispanic,All,251.67,0.76
2013,New Mexico,Black,Eligible,NA,NA
2013,New Mexico,Hispanic,Eligible,248.15,0.9
2013,New Mexico,Black,Not Eligible,NA,NA
2013,New Mexico,Hispanic,Not Eligible,264.07,1.6400000000000001
2013,New York,Black,All,251.87,1.94
2013,New York,Hispanic,All,251.88,1.6800000000000002
2013,New York,Black,Eligible,249.07,2.17
2013,New York,Hispanic,Eligible,248.12,1.8
2013,New York,Black,Not Eligible,257.85,3.62
2013,New York,Hispanic,Not Eligible,263.53,2.8
2013,North Carolina,Black,All,250.67,1.6600000000000001
2013,North Carolina,Hispanic,All,257.86,2.06
2013,North Carolina,Black,Eligible,245.03,1.74
2013,North Carolina,Hispanic,Eligible,255.6,2.2600000000000002
2013,North Carolina,Black,Not Eligible,268.81,2.42
2013,North Carolina,Hispanic,Not Eligible,271.53,4.76
2013,North Dakota,Black,All,254.81,4.359999999999999
2013,North Dakota,Hispanic,All,NA,NA
2013,North Dakota,Black,Eligible,NA,NA
2013,North Dakota,Hispanic,Eligible,NA,NA
2013,North Dakota,Black,Not Eligible,NA,NA
2013,North Dakota,Hispanic,Not Eligible,NA,NA
2013,Ohio,Black,All,247.03,2.79
2013,Ohio,Hispanic,All,265.79,3.86
2013,Ohio,Black,Eligible,243.32,2.9299999999999997
2013,Ohio,Hispanic,Eligible,259.36,4.07
2013,Ohio,Black,Not Eligible,263.81,4.2
2013,Ohio,Hispanic,Not Eligible,NA,NA
2013,Oklahoma,Black,All,245.33,2.88
2013,Oklahoma,Hispanic,All,251.68,2.32
2013,Oklahoma,Black,Eligible,241.67,3.14
2013,Oklahoma,Hispanic,Eligible,248.04,2.9299999999999997
2013,Oklahoma,Black,Not Eligible,255.38,4.619999999999999
2013,Oklahoma,Hispanic,Not Eligible,265.05,3.54
2013,Oregon,Black,All,NA,NA
2013,Oregon,Hispanic,All,252.72,1.59
2013,Oregon,Black,Eligible,NA,NA
2013,Oregon,Hispanic,Eligible,248.9,1.57
2013,Oregon,Black,Not Eligible,NA,NA
2013,Oregon,Hispanic,Not Eligible,281,3.4899999999999998
2013,Pennsylvania,Black,All,249.71,2.17
2013,Pennsylvania,Hispanic,All,249.22,3.14
2013,Pennsylvania,Black,Eligible,246.05,1.92
2013,Pennsylvania,Hispanic,Eligible,246.85,3.38
2013,Pennsylvania,Black,Not Eligible,262.48,5.1
2013,Pennsylvania,Hispanic,Not Eligible,NA,NA
2013,Rhode Island,Black,All,249.32,2.54
2013,Rhode Island,Hispanic,All,248.73,1.55
2013,Rhode Island,Black,Eligible,246.52,2.86
2013,Rhode Island,Hispanic,Eligible,245.85,1.75
2013,Rhode Island,Black,Not Eligible,NA,NA
2013,Rhode Island,Hispanic,Not Eligible,261.65,3.8
2013,South Carolina,Black,All,246.67,1.6500000000000001
2013,South Carolina,Hispanic,All,256.91,3.42
2013,South Carolina,Black,Eligible,242.62,1.83
2013,South Carolina,Hispanic,Eligible,253.09,3.7800000000000002
2013,South Carolina,Black,Not Eligible,261.46,2.57
2013,South Carolina,Hispanic,Not Eligible,NA,NA
2013,South Dakota,Black,All,NA,NA
2013,South Dakota,Hispanic,All,258.98,3.3299999999999996
2013,South Dakota,Black,Eligible,NA,NA
2013,South Dakota,Hispanic,Eligible,254.31,4.1499999999999995
2013,South Dakota,Black,Not Eligible,NA,NA
2013,South Dakota,Hispanic,Not Eligible,NA,NA
2013,Tennessee,Black,All,250.58,2.7
2013,Tennessee,Hispanic,All,261.68,3.75
2013,Tennessee,Black,Eligible,246.98,2.12
2013,Tennessee,Hispanic,Eligible,257.48,3.79
2013,Tennessee,Black,Not Eligible,266.8,4.98
2013,Tennessee,Hispanic,Not Eligible,NA,NA
2013,Texas,Black,All,252.8,2.4899999999999998
2013,Texas,Hispanic,All,254.75,1.43
2013,Texas,Black,Eligible,248.87,2.58
2013,Texas,Hispanic,Eligible,251.46,1.3800000000000001
2013,Texas,Black,Not Eligible,260.61,3.69
2013,Texas,Hispanic,Not Eligible,264.85,2.1
2013,Utah,Black,All,NA,NA
2013,Utah,Hispanic,All,255.87,2.2600000000000002
2013,Utah,Black,Eligible,NA,NA
2013,Utah,Hispanic,Eligible,254.06,2.56
2013,Utah,Black,Not Eligible,NA,NA
2013,Utah,Hispanic,Not Eligible,260.48,3.9099999999999997
2013,Vermont,Black,All,257.36,4.48
2013,Vermont,Hispanic,All,NA,NA
2013,Vermont,Black,Eligible,NA,NA
2013,Vermont,Hispanic,Eligible,NA,NA
2013,Vermont,Black,Not Eligible,NA,NA
2013,Vermont,Hispanic,Not Eligible,NA,NA
2013,Virginia,Black,All,249.12,2.14
2013,Virginia,Hispanic,All,262.12,2.12
2013,Virginia,Black,Eligible,242.64,2.34
2013,Virginia,Hispanic,Eligible,254.57,2.6
2013,Virginia,Black,Not Eligible,260.07,2.88
2013,Virginia,Hispanic,Not Eligible,271.58,3.06
2013,Washington,Black,All,257.57,3.86
2013,Washington,Hispanic,All,253.26,2.3499999999999996
2013,Washington,Black,Eligible,253.37,3.5
2013,Washington,Hispanic,Eligible,249.64,2.54
2013,Washington,Black,Not Eligible,NA,NA
2013,Washington,Hispanic,Not Eligible,268.59,4.91
2013,West Virginia,Black,All,254.69,3.13
2013,West Virginia,Hispanic,All,NA,NA
2013,West Virginia,Black,Eligible,252.1,3.65
2013,West Virginia,Hispanic,Eligible,NA,NA
2013,West Virginia,Black,Not Eligible,NA,NA
2013,West Virginia,Hispanic,Not Eligible,NA,NA
2013,Wisconsin,Black,All,237.33,1.6700000000000002
2013,Wisconsin,Hispanic,All,257.64,1.87
2013,Wisconsin,Black,Eligible,232.95,1.6900000000000002
2013,Wisconsin,Hispanic,Eligible,254.51,2.1
2013,Wisconsin,Black,Not Eligible,254.28,4.48
2013,Wisconsin,Hispanic,Not Eligible,269.53,4.33
2013,Wyoming,Black,All,NA,NA
2013,Wyoming,Hispanic,All,261.13,1.86
2013,Wyoming,Black,Eligible,NA,NA
2013,Wyoming,Hispanic,Eligible,255.31,2.34
2013,Wyoming,Black,Not Eligible,NA,NA
2013,Wyoming,Hispanic,Not Eligible,269.15,2.9299999999999997
2015,Alabama,Black,All,243.24,2.03
2015,Alabama,Hispanic,All,252.48,3.86
2015,Alabama,Black,Eligible,240.77,2.16
2015,Alabama,Hispanic,Eligible,246.97,3.8299999999999996
2015,Alabama,Black,Not Eligible,253.96,3.75
2015,Alabama,Hispanic,Not Eligible,NA,NA
2015,Alaska,Black,All,247.98,4.08
2015,Alaska,Hispanic,All,262.72,3.03
2015,Alaska,Black,Eligible,NA,NA
2015,Alaska,Hispanic,Eligible,253.78,4.1499999999999995
2015,Alaska,Black,Not Eligible,NA,NA
2015,Alaska,Hispanic,Not Eligible,270.49,4.13
2015,Arizona,Black,All,249.47,3.98
2015,Arizona,Hispanic,All,254.21,1.28
2015,Arizona,Black,Eligible,243.92,5.04
2015,Arizona,Hispanic,Eligible,251.36,1.55
2015,Arizona,Black,Not Eligible,NA,NA
2015,Arizona,Hispanic,Not Eligible,262.4,3.58
2015,Arkansas,Black,All,238.35,1.8800000000000001
2015,Arkansas,Hispanic,All,254.92,2.73
2015,Arkansas,Black,Eligible,235.69,1.8800000000000001
2015,Arkansas,Hispanic,Eligible,252.48,2.84
2015,Arkansas,Black,Not Eligible,256.54,5.09
2015,Arkansas,Hispanic,Not Eligible,NA,NA
2015,California,Black,All,248.19,2.59
2015,California,Hispanic,All,248.55,1.1900000000000002
2015,California,Black,Eligible,245.09,3.06
2015,California,Hispanic,Eligible,244.94,1.31
2015,California,Black,Not Eligible,254.46,5.54
2015,California,Hispanic,Not Eligible,261.92,2.22
2015,Colorado,Black,All,254.96,3.7800000000000002
2015,Colorado,Hispanic,All,253.41,1.72
2015,Colorado,Black,Eligible,NA,NA
2015,Colorado,Hispanic,Eligible,247.92,1.93
2015,Colorado,Black,Not Eligible,NA,NA
2015,Colorado,Hispanic,Not Eligible,267.97,2.55
2015,Connecticut,Black,All,250.86,2.53
2015,Connecticut,Hispanic,All,255.65,2.63
2015,Connecticut,Black,Eligible,247.31,2.79
2015,Connecticut,Hispanic,Eligible,250.52,2.7
2015,Connecticut,Black,Not Eligible,258.07,5.23
2015,Connecticut,Hispanic,Not Eligible,268.27,3.62
2015,Delaware,Black,All,248.88,1.36
2015,Delaware,Hispanic,All,252.85,2.25
2015,Delaware,Black,Eligible,246.06,1.73
2015,Delaware,Hispanic,Eligible,248.36,2.8699999999999997
2015,Delaware,Black,Not Eligible,251.6,2.15
2015,Delaware,Hispanic,Not Eligible,260.45,3.7600000000000002
2015,District of Columbia,Black,All,241.62,1.07
2015,District of Columbia,Hispanic,All,248.61,2.9099999999999997
2015,District of Columbia,Black,Eligible,237.53,1.23
2015,District of Columbia,Hispanic,Eligible,242.57,3.07
2015,District of Columbia,Black,Not Eligible,262.25,2.63
2015,District of Columbia,Hispanic,Not Eligible,NA,NA
2015,DoDEA,Black,All,272.69,1.93
2015,DoDEA,Hispanic,All,273.42,1.77
2015,DoDEA,Black,Eligible,NA,NA
2015,DoDEA,Hispanic,Eligible,NA,NA
2015,DoDEA,Black,Not Eligible,NA,NA
2015,DoDEA,Hispanic,Not Eligible,NA,NA
2015,Florida,Black,All,251.14,1.83
2015,Florida,Hispanic,All,259.82,1.35
2015,Florida,Black,Eligible,249.81,2.03
2015,Florida,Hispanic,Eligible,255.66,1.53
2015,Florida,Black,Not Eligible,255.96,2.9299999999999997
2015,Florida,Hispanic,Not Eligible,273.16,2.3499999999999996
2015,Georgia,Black,All,248.34,1.73
2015,Georgia,Hispanic,All,256.5,2.13
2015,Georgia,Black,Eligible,244.5,1.99
2015,Georgia,Hispanic,Eligible,253.7,2.2800000000000002
2015,Georgia,Black,Not Eligible,265.6,3.11
2015,Georgia,Hispanic,Not Eligible,275.95,3.71
2015,Hawaii,Black,All,257.72,4.21
2015,Hawaii,Hispanic,All,257.64,3.11
2015,Hawaii,Black,Eligible,NA,NA
2015,Hawaii,Hispanic,Eligible,250.99,4.930000000000001
2015,Hawaii,Black,Not Eligible,NA,NA
2015,Hawaii,Hispanic,Not Eligible,263.67,3.65
2015,Idaho,Black,All,NA,NA
2015,Idaho,Hispanic,All,253.02,2.2600000000000002
2015,Idaho,Black,Eligible,NA,NA
2015,Idaho,Hispanic,Eligible,250.66,2.61
2015,Idaho,Black,Not Eligible,NA,NA
2015,Idaho,Hispanic,Not Eligible,261.2,3.8
2015,Illinois,Black,All,246.54,1.55
2015,Illinois,Hispanic,All,256.52,1.8
2015,Illinois,Black,Eligible,244.01,1.6600000000000001
2015,Illinois,Hispanic,Eligible,255.29,1.81
2015,Illinois,Black,Not Eligible,260.71,4.359999999999999
2015,Illinois,Hispanic,Not Eligible,261.45,3.8699999999999997
2015,Indiana,Black,All,252.18,2.53
2015,Indiana,Hispanic,All,257.33,2.9499999999999997
2015,Indiana,Black,Eligible,250.61,2.9499999999999997
2015,Indiana,Hispanic,Eligible,252.67,3.17
2015,Indiana,Black,Not Eligible,NA,NA
2015,Indiana,Hispanic,Not Eligible,NA,NA
2015,Iowa,Black,All,245.2,3.1
2015,Iowa,Hispanic,All,255.7,2.74
2015,Iowa,Black,Eligible,241.14,3.3299999999999996
2015,Iowa,Hispanic,Eligible,254.75,2.8099999999999996
2015,Iowa,Black,Not Eligible,NA,NA
2015,Iowa,Hispanic,Not Eligible,NA,NA
2015,Kansas,Black,All,246.46,3.7800000000000002
2015,Kansas,Hispanic,All,254.29,2.55
2015,Kansas,Black,Eligible,243.87,4.25
2015,Kansas,Hispanic,Eligible,251.02,2.8699999999999997
2015,Kansas,Black,Not Eligible,NA,NA
2015,Kansas,Hispanic,Not Eligible,267.92,4.03
2015,Kentucky,Black,All,246.82,2.01
2015,Kentucky,Hispanic,All,266.28,3.05
2015,Kentucky,Black,Eligible,244.05,2.21
2015,Kentucky,Hispanic,Eligible,265.74,3.68
2015,Kentucky,Black,Not Eligible,257.37,4.67
2015,Kentucky,Hispanic,Not Eligible,NA,NA
2015,Louisiana,Black,All,243.21,1.56
2015,Louisiana,Hispanic,All,257.59,3.62
2015,Louisiana,Black,Eligible,241.47,1.78
2015,Louisiana,Hispanic,Eligible,257.49,4.53
2015,Louisiana,Black,Not Eligible,253.84,3.36
2015,Louisiana,Hispanic,Not Eligible,NA,NA
2015,Maine,Black,All,246.29,4.71
2015,Maine,Hispanic,All,NA,NA
2015,Maine,Black,Eligible,NA,NA
2015,Maine,Hispanic,Eligible,NA,NA
2015,Maine,Black,Not Eligible,NA,NA
2015,Maine,Hispanic,Not Eligible,NA,NA
2015,Maryland,Black,All,251.18,1.51
2015,Maryland,Hispanic,All,258.24,2.3
2015,Maryland,Black,Eligible,245.85,1.6300000000000001
2015,Maryland,Hispanic,Eligible,253.13,3
2015,Maryland,Black,Not Eligible,260.22,2.9
2015,Maryland,Hispanic,Not Eligible,268.71,3.9499999999999997
2015,Massachusetts,Black,All,251.97,2.63
2015,Massachusetts,Hispanic,All,248.98,2.32
2015,Massachusetts,Black,Eligible,250.21,2.73
2015,Massachusetts,Hispanic,Eligible,246.35,2.29
2015,Massachusetts,Black,Not Eligible,NA,NA
2015,Massachusetts,Hispanic,Not Eligible,NA,NA
2015,Michigan,Black,All,243.02,1.83
2015,Michigan,Hispanic,All,262.69,3.66
2015,Michigan,Black,Eligible,240.04,1.98
2015,Michigan,Hispanic,Eligible,255.05,5.21
2015,Michigan,Black,Not Eligible,251.25,2.88
2015,Michigan,Hispanic,Not Eligible,269.26,5.96
2015,Minnesota,Black,All,246.82,3
2015,Minnesota,Hispanic,All,259.98,3.3
2015,Minnesota,Black,Eligible,242.74,3.48
2015,Minnesota,Hispanic,Eligible,253.57,3.59
2015,Minnesota,Black,Not Eligible,NA,NA
2015,Minnesota,Hispanic,Not Eligible,NA,NA
2015,Mississippi,Black,All,239.85,1.36
2015,Mississippi,Hispanic,All,NA,NA
2015,Mississippi,Black,Eligible,238.47,1.4
2015,Mississippi,Hispanic,Eligible,NA,NA
2015,Mississippi,Black,Not Eligible,261.37,3.98
2015,Mississippi,Hispanic,Not Eligible,NA,NA
2015,Missouri,Black,All,245.98,1.96
2015,Missouri,Hispanic,All,258.32,4.79
2015,Missouri,Black,Eligible,243.71,2.4499999999999997
2015,Missouri,Hispanic,Eligible,253.94,4.96
2015,Missouri,Black,Not Eligible,NA,NA
2015,Missouri,Hispanic,Not Eligible,NA,NA
2015,Montana,Black,All,NA,NA
2015,Montana,Hispanic,All,256.9,3.88
2015,Montana,Black,Eligible,NA,NA
2015,Montana,Hispanic,Eligible,248.34,4.98
2015,Montana,Black,Not Eligible,NA,NA
2015,Montana,Hispanic,Not Eligible,NA,NA
2015,National public,Black,All,247.17,0.47000000000000003
2015,National public,Hispanic,All,252.52,0.43000000000000005
2015,National public,Black,Eligible,243.74,0.52
2015,National public,Hispanic,Eligible,248.99,0.5
2015,National public,Black,Not Eligible,259.07,0.9
2015,National public,Hispanic,Not Eligible,264.58,0.8200000000000001
2015,Nebraska,Black,All,245.38,3.46
2015,Nebraska,Hispanic,All,256.77,1.86
2015,Nebraska,Black,Eligible,243.15,3.86
2015,Nebraska,Hispanic,Eligible,252.72,2.12
2015,Nebraska,Black,Not Eligible,NA,NA
2015,Nebraska,Hispanic,Not Eligible,271.12,3.8499999999999996
2015,Nevada,Black,All,248.59,2.3699999999999997
2015,Nevada,Hispanic,All,250,1.08
2015,Nevada,Black,Eligible,245.21,2.67
2015,Nevada,Hispanic,Eligible,248.35,1.27
2015,Nevada,Black,Not Eligible,NA,NA
2015,Nevada,Hispanic,Not Eligible,254.75,2.2600000000000002
2015,New Hampshire,Black,All,NA,NA
2015,New Hampshire,Hispanic,All,262.48,4.6499999999999995
2015,New Hampshire,Black,Eligible,NA,NA
2015,New Hampshire,Hispanic,Eligible,NA,NA
2015,New Hampshire,Black,Not Eligible,NA,NA
2015,New Hampshire,Hispanic,Not Eligible,NA,NA
2015,New Jersey,Black,All,252.9,2.2800000000000002
2015,New Jersey,Hispanic,All,254.44,2.05
2015,New Jersey,Black,Eligible,245.71,2.42
2015,New Jersey,Hispanic,Eligible,249.71,2.48
2015,New Jersey,Black,Not Eligible,266.36,4.28
2015,New Jersey,Hispanic,Not Eligible,263.73,2.94
2015,New Mexico,Black,All,NA,NA
2015,New Mexico,Hispanic,All,249.2,0.99
2015,New Mexico,Black,Eligible,NA,NA
2015,New Mexico,Hispanic,Eligible,246.08,0.98
2015,New Mexico,Black,Not Eligible,NA,NA
2015,New Mexico,Hispanic,Not Eligible,259.65,2.1
2015,New York,Black,All,247.96,2.14
2015,New York,Hispanic,All,253.65,2.04
2015,New York,Black,Eligible,246.13,2.3
2015,New York,Hispanic,Eligible,251.68,1.97
2015,New York,Black,Not Eligible,253.27,3.48
2015,New York,Hispanic,Not Eligible,263.1,5.28
2015,North Carolina,Black,All,243.22,1.96
2015,North Carolina,Hispanic,All,251.95,1.9
2015,North Carolina,Black,Eligible,238.32,1.8800000000000001
2015,North Carolina,Hispanic,Eligible,249.59,2.16
2015,North Carolina,Black,Not Eligible,264.9,3.58
2015,North Carolina,Hispanic,Not Eligible,267.39,4.96
2015,North Dakota,Black,All,254.64,2.86
2015,North Dakota,Hispanic,All,260.68,3.3699999999999997
2015,North Dakota,Black,Eligible,NA,NA
2015,North Dakota,Hispanic,Eligible,NA,NA
2015,North Dakota,Black,Not Eligible,NA,NA
2015,North Dakota,Hispanic,Not Eligible,NA,NA
2015,Ohio,Black,All,245.24,3.25
2015,Ohio,Hispanic,All,255.49,6.02
2015,Ohio,Black,Eligible,239.97,3.62
2015,Ohio,Hispanic,Eligible,253.23,7.33
2015,Ohio,Black,Not Eligible,266.66,4.23
2015,Ohio,Hispanic,Not Eligible,NA,NA
2015,Oklahoma,Black,All,244.31,3.16
2015,Oklahoma,Hispanic,All,256.87,1.95
2015,Oklahoma,Black,Eligible,242.93,3.62
2015,Oklahoma,Hispanic,Eligible,253.01,2.17
2015,Oklahoma,Black,Not Eligible,NA,NA
2015,Oklahoma,Hispanic,Not Eligible,268.77,4.1899999999999995
2015,Oregon,Black,All,NA,NA
2015,Oregon,Hispanic,All,252.1,1.8900000000000001
2015,Oregon,Black,Eligible,NA,NA
2015,Oregon,Hispanic,Eligible,249.14,1.9
2015,Oregon,Black,Not Eligible,NA,NA
2015,Oregon,Hispanic,Not Eligible,268.71,4.67
2015,Pennsylvania,Black,All,244.72,2.71
2015,Pennsylvania,Hispanic,All,249.59,4.24
2015,Pennsylvania,Black,Eligible,242.69,3.06
2015,Pennsylvania,Hispanic,Eligible,240.36,3.8099999999999996
2015,Pennsylvania,Black,Not Eligible,254.54,3.61
2015,Pennsylvania,Hispanic,Not Eligible,278.31,6
2015,Rhode Island,Black,All,247.51,2.9899999999999998
2015,Rhode Island,Hispanic,All,244.87,1.48
2015,Rhode Island,Black,Eligible,247.92,3.3099999999999996
2015,Rhode Island,Hispanic,Eligible,243.24,1.78
2015,Rhode Island,Black,Not Eligible,NA,NA
2015,Rhode Island,Hispanic,Not Eligible,251.11,3.63
2015,South Carolina,Black,All,243.59,1.58
2015,South Carolina,Hispanic,All,249.42,3.58
2015,South Carolina,Black,Eligible,240.91,1.6900000000000002
2015,South Carolina,Hispanic,Eligible,247.28,4.159999999999999
2015,South Carolina,Black,Not Eligible,257.07,3.46
2015,South Carolina,Hispanic,Not Eligible,NA,NA
2015,South Dakota,Black,All,259.26,3.68
2015,South Dakota,Hispanic,All,260.12,3.15
2015,South Dakota,Black,Eligible,NA,NA
2015,South Dakota,Hispanic,Eligible,256.07,3.9299999999999997
2015,South Dakota,Black,Not Eligible,NA,NA
2015,South Dakota,Hispanic,Not Eligible,NA,NA
2015,Tennessee,Black,All,246.86,2.29
2015,Tennessee,Hispanic,All,256.76,3.19
